121	121	octohedgehog	 Sat Sep 11 02:44:18 +0000 2021	0	 @TheFemMC "Well... was my birthday I take care of my puppy and... my cookies are dead... looks like the cookie emp… https://t.co/E5o8uQ65vy	thefemmc well birthday take care puppy cookies dead looks like cookie emp…	puppy	-1
122	122	Puppipop_World	 Sat Sep 11 02:44:01 +0000 2021	0	 Dinner dinner dinner!!! Too excited 😅👌\n#puppipop #puppy #dogs #dogsoftwitter #goldenretriever #DogsofTwittter #pets… https://t.co/ubhc7Zs8Ta	dinner dinner dinner excited 😅👌 puppipop puppy dogs dogsoftwitter goldenretriever dogsoftwittter pets…	puppy	-1
123	123	pu666ppy	 Sat Sep 11 02:43:48 +0000 2021	0	 Psa: lost lonely puppy in need of guidance. Taking female cg applications \n#mommy #softdom #cgl #mdlg #petplay #sub #brattysubmissive	psa lost lonely puppy need guidance taking female cg applications mommy softdom cgl mdlg petplay sub brattysubmissive	puppy	-1
124	124	S4CRlFlC3	 Sat Sep 11 02:43:30 +0000 2021	0	 feels like a puppy is licking me-! https://t.co/2fxr9uFu48	feels like puppy licking	puppy	-1
125	125	Christi94539879	 Sat Sep 11 02:43:30 +0000 2021	0	 @HalpernClaude1 An ADORABLE puppy on FABULOUS terrazzo flooring.....be still my ❤	halpernclaude1 adorable puppy fabulous terrazzo flooringbe still ❤	puppy	0
126	126	sujivenus	 Sat Sep 11 02:42:55 +0000 2021	0	 @Yoongicatprince thank you puppy 🥺	yoongicatprince thank puppy 🥺	puppy	-1
127	128	prettydumbpuppy	 Sat Sep 11 02:42:41 +0000 2021	0	 waiting for my “good job puppy!!!” after i tell someone i did something no matter how big or small it was :(	waiting “ good job puppy ” tell someone something matter big small	puppy	-1
128	129	silkreve	 Sat Sep 11 02:42:40 +0000 2021	0	 i think i might fall in love on the spot if one of those goofy puppy like southern boys ever used a cute pick up line on me	think might fall love spot one goofy puppy like southern boys ever used cute pick line	puppy	-1
129	130	NemoAugustus	 Sat Sep 11 02:42:38 +0000 2021	0	 Want to know how fucking crazy my puppy Fidel is? He is playing with a slipper in my front yard. Want to know WHY t… https://t.co/VQjNuASDhH	want know fucking crazy puppy fidel playing slipper front yard want know t…	puppy	-1
130	131	SimonMaybeRiven	 Sat Sep 11 02:42:29 +0000 2021	0	 @G2_Taniyah @3in1warrior I apologize my puppy got out of his cage	g2taniyah 3in1warrior apologize puppy got cage	puppy	-1
131	132	montecoman	 Sat Sep 11 02:42:27 +0000 2021	0	 @GnxrlyBastard @theglamchop where did the puppy go?	gnxrlybastard theglamchop puppy go	puppy	-1
132	133	gloriadh_	 Sat Sep 11 02:42:21 +0000 2021	0	 @titanthepuppy But what a cute puppy❤️	titanthepuppy cute puppy❤️	puppy	0
133	134	geeeelica_	 Sat Sep 11 02:42:21 +0000 2021	0	 This is TMI af but my German Shepard puppy is only 5 months old his bark is deep af and his poops are like some grown man poops 🥴	tmi af german shepard puppy 5 months old bark deep af poops like grown man poops 🥴	puppy	-1
134	135	WestergrenJon	 Sat Sep 11 02:42:13 +0000 2021	0	 @RazzzzMMMaTaazz Thank you \nSky was abused when he was a puppy so it really kind of gets to him\nAppreciate that Thank you again	razzzzmmmataazz thank sky abused puppy really kind gets appreciate thank	puppy	0
135	136	brittneyysimone	 Sat Sep 11 02:41:44 +0000 2021	0	 I want a Chinese Crested puppy so bad	want chinese crested puppy bad	puppy	-1
136	137	reali_panda	 Sat Sep 11 02:41:43 +0000 2021	0	 Amber wants to live in puppy’s moms house make promises to her and romanticize her but thinks pup is crazy for her… https://t.co/rqFBUBIPcr	amber wants live puppy ’ moms house make promises romanticize thinks pup crazy her…	puppy	-1
137	138	stack0shi	 Sat Sep 11 02:41:41 +0000 2021	0	 Gotta love my puppy eyed @TrippyBunnyNFT ! https://t.co/5sMf9do69f	got ta love puppy eyed trippybunnynft	puppy	0
138	139	topperwhopper	 Sat Sep 11 02:41:25 +0000 2021	0	 @puppy_trades I love 🐶🐶🐶	puppytrades love 🐶🐶🐶	puppy	0
139	140	_officermonti	 Sat Sep 11 02:41:22 +0000 2021	0	 You should come here. Our puppy wants to give some love to you as well. ♥ https://t.co/k6HaaiaYYz	come puppy wants give love well ♥	puppy	0
140	141	Cher326	 Sat Sep 11 02:41:15 +0000 2021	0	 Kitten Refuses to Share Her New Puppy Sister with Anyone | The Dodo Odd ... https://t.co/MhG19ds0BD via @YouTube	kitten refuses share new puppy sister anyone dodo odd via youtube	puppy	-1
141	142	princessboots22	 Sat Sep 11 02:41:13 +0000 2021	0	 @HypnoCutie @MayaObedium @Ms_Mesmer @TheSecretSubjct @SyrenQueen @AlaraFae @luci_puppy @HornyMinereth… https://t.co/yWsN87mckq	hypnocutie mayaobedium msmesmer thesecretsubjct syrenqueen alarafae lucipuppy hornyminereth…	puppy	-1
142	143	Rs_dogpack	 Sat Sep 11 02:41:05 +0000 2021	0	 Ranger ! Is our new mal x heeler puppy he is full of energy and love he will be a agiliy dog and more? She was from… https://t.co/kDYkrWVbbM	ranger new mal x heeler puppy full energy love agiliy dog from…	puppy	-1
143	144	koo_puppy	 Sat Sep 11 02:40:55 +0000 2021	0	 @LgbtsParadise Did not expect that hashtag to be filled with so much p/orn wow	lgbtsparadise expect hashtag filled much porn wow	puppy	-1
144	145	JustynTyme_	 Sat Sep 11 02:40:28 +0000 2021	0	 It looks like I'm either going to make peace with Twitter followers or cut them loose.\n\nI'm sick of cute puppy dog… https://t.co/3HeEG0YJty	looks like im either going make peace twitter followers cut loose im sick cute puppy dog…	puppy	-1
145	146	Tx0281	 Sat Sep 11 02:40:27 +0000 2021	0	 This lifestyle is eating Puppy up. Man   #loveafterlockup	lifestyle eating puppy man loveafterlockup	puppy	-1
146	147	meaninglez	 Sat Sep 11 02:40:03 +0000 2021	0	 Lord knows having to take care of a new puppy isn't helping matters	lord knows take care new puppy isnt helping matters	puppy	-1
147	148	ElleWoo77196645	 Sat Sep 11 02:40:00 +0000 2021	0	 Paulette despises terrific dress and fancy puppy.	paulette despises terrific dress fancy puppy	puppy	-1
148	149	puppy_snuggles	 Sat Sep 11 02:39:51 +0000 2021	0	 What is this dog species called? - https://t.co/i5EtmbHvgB https://t.co/5Zy0B3baur	dog species called	puppy	-1
149	150	nilledpoint	 Sat Sep 11 02:39:49 +0000 2021	0	 He  leans  into  the  cheek  caress  like  a  puppy  that  gets  head  scratches  .  A  soft  happy  purr  type  so… https://t.co/DeYJjl7ZQ4	leans cheek caress like puppy gets head scratches soft happy purr type so…	puppy	0
150	151	doremiddeonghwa	 Sat Sep 11 02:39:41 +0000 2021	0	 meh he's a cute and clumsy puppy https://t.co/spUmXwQN10	meh hes cute clumsy puppy	puppy	-1
151	152	_muyaho_0922	 Sat Sep 11 02:39:27 +0000 2021	0	 seungmin looks like a puppy here T.T	seungmin looks like puppy tt	puppy	-1
152	153	abcdejiah	 Sat Sep 11 02:39:19 +0000 2021	0	 Well a puppy…but still.	well puppy…but still	puppy	-1
153	154	jesselyricbot	 Sat Sep 11 02:39:13 +0000 2021	0	 Every bitch needs a dog I would know I got one\nAnd you can call it puppy love	every bitch needs dog would know got one call puppy love	puppy	0
154	155	WhineyTwat	 Sat Sep 11 02:39:06 +0000 2021	0	 Puppy is officially too big for the laundry trough. All curiosity about the shower has now been satiated. https://t.co/irLdZibmUM	puppy officially big laundry trough curiosity shower satiated	puppy	-1
155	156	16kbps	 Sat Sep 11 02:39:00 +0000 2021	0	 (teeny little puppy voice) aha nooo don't eat me im just a little teeny weeny puppy dog ooohhh haahaha don't eaaat… https://t.co/NEo5opbXZQ	teeny little puppy voice aha nooo dont eat im little teeny weeny puppy dog ooohhh haahaha dont eaaat…	puppy	-1
156	157	tsgili_noquisi	 Sat Sep 11 02:38:57 +0000 2021	0	 @beeepbeepboop April is a good puppy just doesn't understand physics &amp; fluid dynamics	beeepbeepboop april good puppy doesnt understand physics amp fluid dynamics	puppy	-1
157	158	bijoubeute	 Sat Sep 11 02:38:48 +0000 2021	0	 she stole a puppy. . . (maybe.) https://t.co/O0Dfy5KZot	stole puppy maybe	puppy	-1
158	159	p4paulian	 Sat Sep 11 02:38:45 +0000 2021	0	 @puppy_trades Thank you Sir for ur amazing videos.	puppytrades thank sir ur amazing videos	puppy	1
159	160	isabeldls_	 Sat Sep 11 02:38:43 +0000 2021	0	 I feel like what I’m missing in my life rn is a puppy.	feel like ’ missing life rn puppy	puppy	-1
160	161	xivkoi	 Sat Sep 11 02:38:40 +0000 2021	0	 @midori_noyami PUPPY 🥺🥺🥺❤️❤️❤️	midorinoyami puppy 🥺🥺🥺❤️❤️❤️	puppy	-1
161	162	CleverTeamName1	 Sat Sep 11 02:38:36 +0000 2021	0	 When your puppy chases you just have to share it!	puppy chases share	puppy	-1
162	163	RayneyDaze	 Sat Sep 11 02:38:33 +0000 2021	0	 @kedi_sofa Reminds me of Puppy. ❤Similar story too. (He's a cat by the way).	kedisofa reminds puppy ❤similar story hes cat way	puppy	-1
163	164	sixxstarent	 Sat Sep 11 02:38:15 +0000 2021	0	 I’m with Puppy Amber why r u popping up ???  #LoveAfterLockup #lifeafterlockup https://t.co/NW72B3vCh4	’ puppy amber r u popping loveafterlockup lifeafterlockup	puppy	-1
